animal_weight,madness_index
43.0,3.1263101616654833e+178
51.0,3.1263101616654833e+178
51.25,3.1263101616654833e+178
51.5,3.1263101616654833e+178
51.75,3.1263101616654833e+178
53.0,3.1263101616654833e+178
53.25,3.1263101616654833e+178
53.5,3.1263101616654833e+178
53.75,3.1263101616654833e+178
54.0,3.1263101616654833e+178
14.0,8.498192102582143e+178
14.25,8.498192102582143e+178
14.5,8.498192102582143e+178
14.75,8.498192102582143e+178
15.0,8.498192102582143e+178
15.25,8.498192102582143e+178
15.5,8.498192102582143e+178
16.25,8.498192102582143e+178
16.5,8.498192102582143e+178
16.75,8.498192102582143e+178
17.0,8.498192102582143e+178
17.25,8.498192102582143e+178
17.5,8.498192102582143e+178
39.5,8.498192102582143e+178
39.75,8.498192102582143e+178
40.0,8.498192102582143e+178
40.25,8.498192102582143e+178
40.5,8.498192102582143e+178
40.75,8.498192102582143e+178
41.0,8.498192102582143e+178
41.25,8.498192102582143e+178
42.25,8.498192102582143e+178
42.5,8.498192102582143e+178
42.75,8.498192102582143e+178
43.0,8.498192102582143e+178
43.25,8.498192102582143e+178
51.25,8.498192102582143e+178
53.25,8.498192102582143e+178
53.5,8.498192102582143e+178
53.75,8.498192102582143e+178
14.0,2.3100481167203208e+179
14.25,2.3100481167203208e+179
14.5,2.3100481167203208e+179
14.75,2.3100481167203208e+179
15.0,2.3100481167203208e+179
15.25,2.3100481167203208e+179
15.5,2.3100481167203208e+179
15.75,2.3100481167203208e+179
16.0,2.3100481167203208e+179
16.25,2.3100481167203208e+179
16.5,2.3100481167203208e+179
16.75,2.3100481167203208e+179
17.0,2.3100481167203208e+179
17.25,2.3100481167203208e+179
17.5,2.3100481167203208e+179
17.75,2.3100481167203208e+179
37.25,2.3100481167203208e+179
37.5,2.3100481167203208e+179
39.75,2.3100481167203208e+179
40.0,2.3100481167203208e+179
40.25,2.3100481167203208e+179
40.5,2.3100481167203208e+179
40.75,2.3100481167203208e+179
41.0,2.3100481167203208e+179
41.25,2.3100481167203208e+179
41.5,2.3100481167203208e+179
42.0,2.3100481167203208e+179
42.25,2.3100481167203208e+179
42.5,2.3100481167203208e+179
42.75,2.3100481167203208e+179
43.0,2.3100481167203208e+179
43.25,2.3100481167203208e+179
43.5,2.3100481167203208e+179
53.5,2.3100481167203208e+179
14.25,6.279361818546888e+179
14.5,6.279361818546888e+179
14.75,6.279361818546888e+179
15.0,6.279361818546888e+179
15.25,6.279361818546888e+179
15.5,6.279361818546888e+179
15.75,6.279361818546888e+179
16.0,6.279361818546888e+179
16.25,6.279361818546888e+179
16.5,6.279361818546888e+179
16.75,6.279361818546888e+179
17.0,6.279361818546888e+179
17.25,6.279361818546888e+179
17.5,6.279361818546888e+179
17.75,6.279361818546888e+179
37.0,6.279361818546888e+179
37.25,6.279361818546888e+179
37.5,6.279361818546888e+179
37.75,6.279361818546888e+179
39.25,6.279361818546888e+179
39.5,6.279361818546888e+179
39.75,6.279361818546888e+179
40.0,6.279361818546888e+179
40.25,6.279361818546888e+179
40.5,6.279361818546888e+179
40.75,6.279361818546888e+179
41.0,6.279361818546888e+179
41.25,6.279361818546888e+179
41.5,6.279361818546888e+179
42.0,6.279361818546888e+179
42.25,6.279361818546888e+179
42.5,6.279361818546888e+179
42.75,6.279361818546888e+179
43.0,6.279361818546888e+179
43.25,6.279361818546888e+179
43.5,6.279361818546888e+179
43.75,6.279361818546888e+179
8.25,1.7069075125675549e+180
14.5,1.7069075125675549e+180
14.75,1.7069075125675549e+180
15.0,1.7069075125675549e+180
15.25,1.7069075125675549e+180
15.5,1.7069075125675549e+180
15.75,1.7069075125675549e+180
16.0,1.7069075125675549e+180
16.25,1.7069075125675549e+180
16.5,1.7069075125675549e+180
16.75,1.7069075125675549e+180
17.0,1.7069075125675549e+180
17.25,1.7069075125675549e+180
17.5,1.7069075125675549e+180
32.0,1.7069075125675549e+180
36.75,1.7069075125675549e+180
37.0,1.7069075125675549e+180
37.25,1.7069075125675549e+180
37.5,1.7069075125675549e+180
37.75,1.7069075125675549e+180
38.0,1.7069075125675549e+180
39.0,1.7069075125675549e+180
39.25,1.7069075125675549e+180
39.5,1.7069075125675549e+180
39.75,1.7069075125675549e+180
40.0,1.7069075125675549e+180
40.25,1.7069075125675549e+180
40.5,1.7069075125675549e+180
40.75,1.7069075125675549e+180
41.0,1.7069075125675549e+180
41.25,1.7069075125675549e+180
42.25,1.7069075125675549e+180
42.5,1.7069075125675549e+180
42.75,1.7069075125675549e+180
43.0,1.7069075125675549e+180
43.25,1.7069075125675549e+180
43.5,1.7069075125675549e+180
8.0,4.639855674272614e+180
8.25,4.639855674272614e+180
8.5,4.639855674272614e+180
14.75,4.639855674272614e+180
15.0,4.639855674272614e+180
15.25,4.639855674272614e+180
15.5,4.639855674272614e+180
15.75,4.639855674272614e+180
16.0,4.639855674272614e+180
16.25,4.639855674272614e+180
16.5,4.639855674272614e+180
16.75,4.639855674272614e+180
17.0,4.639855674272614e+180
31.75,4.639855674272614e+180
32.0,4.639855674272614e+180
32.25,4.639855674272614e+180
34.0,4.639855674272614e+180
34.25,4.639855674272614e+180
36.5,4.639855674272614e+180
36.75,4.639855674272614e+180
37.0,4.639855674272614e+180
37.25,4.639855674272614e+180
37.5,4.639855674272614e+180
37.75,4.639855674272614e+180
38.0,4.639855674272614e+180
38.25,4.639855674272614e+180
38.75,4.639855674272614e+180
39.0,4.639855674272614e+180
39.25,4.639855674272614e+180
39.5,4.639855674272614e+180
39.75,4.639855674272614e+180
40.0,4.639855674272614e+180
40.25,4.639855674272614e+180
40.5,4.639855674272614e+180
40.75,4.639855674272614e+180
42.25,4.639855674272614e+180
42.5,4.639855674272614e+180
42.75,4.639855674272614e+180
43.0,4.639855674272614e+180
43.25,4.639855674272614e+180
7.75,1.2612435366047836e+181
8.0,1.2612435366047836e+181
8.25,1.2612435366047836e+181
8.5,1.2612435366047836e+181
8.75,1.2612435366047836e+181
14.75,1.2612435366047836e+181
15.0,1.2612435366047836e+181
15.25,1.2612435366047836e+181
15.5,1.2612435366047836e+181
15.75,1.2612435366047836e+181
16.0,1.2612435366047836e+181
16.25,1.2612435366047836e+181
16.5,1.2612435366047836e+181
16.75,1.2612435366047836e+181
31.5,1.2612435366047836e+181
31.75,1.2612435366047836e+181
32.0,1.2612435366047836e+181
32.25,1.2612435366047836e+181
32.5,1.2612435366047836e+181
33.75,1.2612435366047836e+181
34.0,1.2612435366047836e+181
34.25,1.2612435366047836e+181
34.5,1.2612435366047836e+181
36.25,1.2612435366047836e+181
36.5,1.2612435366047836e+181
36.75,1.2612435366047836e+181
37.0,1.2612435366047836e+181
37.25,1.2612435366047836e+181
37.5,1.2612435366047836e+181
37.75,1.2612435366047836e+181
38.0,1.2612435366047836e+181
38.25,1.2612435366047836e+181
38.5,1.2612435366047836e+181
38.75,1.2612435366047836e+181
39.0,1.2612435366047836e+181
39.25,1.2612435366047836e+181
39.5,1.2612435366047836e+181
39.75,1.2612435366047836e+181
40.0,1.2612435366047836e+181
40.25,1.2612435366047836e+181
40.5,1.2612435366047836e+181
42.5,1.2612435366047836e+181
42.75,1.2612435366047836e+181
43.0,1.2612435366047836e+181
50.25,1.2612435366047836e+181
7.5,3.428415386814204e+181
7.75,3.428415386814204e+181
8.0,3.428415386814204e+181
8.25,3.428415386814204e+181
8.5,3.428415386814204e+181
8.75,3.428415386814204e+181
9.0,3.428415386814204e+181
14.5,3.428415386814204e+181
14.75,3.428415386814204e+181
15.0,3.428415386814204e+181
15.25,3.428415386814204e+181
15.5,3.428415386814204e+181
15.75,3.428415386814204e+181
16.0,3.428415386814204e+181
16.25,3.428415386814204e+181
16.5,3.428415386814204e+181
28.5,3.428415386814204e+181
28.75,3.428415386814204e+181
31.25,3.428415386814204e+181
31.5,3.428415386814204e+181
31.75,3.428415386814204e+181
32.0,3.428415386814204e+181
32.25,3.428415386814204e+181
32.5,3.428415386814204e+181
32.75,3.428415386814204e+181
33.5,3.428415386814204e+181
33.75,3.428415386814204e+181
34.0,3.428415386814204e+181
34.25,3.428415386814204e+181
34.5,3.428415386814204e+181
34.75,3.428415386814204e+181
35.75,3.428415386814204e+181
36.0,3.428415386814204e+181
36.25,3.428415386814204e+181
36.5,3.428415386814204e+181
36.75,3.428415386814204e+181
37.0,3.428415386814204e+181
37.25,3.428415386814204e+181
37.5,3.428415386814204e+181
37.75,3.428415386814204e+181
38.0,3.428415386814204e+181
38.25,3.428415386814204e+181
38.5,3.428415386814204e+181
38.75,3.428415386814204e+181
39.0,3.428415386814204e+181
39.25,3.428415386814204e+181
39.5,3.428415386814204e+181
39.75,3.428415386814204e+181
40.0,3.428415386814204e+181
40.25,3.428415386814204e+181
49.75,3.428415386814204e+181
50.0,3.428415386814204e+181
50.25,3.428415386814204e+181
7.5,9.31939924638644e+181
7.75,9.31939924638644e+181
8.0,9.31939924638644e+181
8.25,9.31939924638644e+181
8.5,9.31939924638644e+181
8.75,9.31939924638644e+181
9.0,9.31939924638644e+181
9.25,9.31939924638644e+181
14.25,9.31939924638644e+181
14.5,9.31939924638644e+181
14.75,9.31939924638644e+181
15.0,9.31939924638644e+181
15.25,9.31939924638644e+181
15.5,9.31939924638644e+181
15.75,9.31939924638644e+181
16.0,9.31939924638644e+181
16.25,9.31939924638644e+181
28.25,9.31939924638644e+181
28.5,9.31939924638644e+181
28.75,9.31939924638644e+181
29.0,9.31939924638644e+181
30.75,9.31939924638644e+181
31.0,9.31939924638644e+181
31.25,9.31939924638644e+181
31.5,9.31939924638644e+181
31.75,9.31939924638644e+181
32.0,9.31939924638644e+181
32.25,9.31939924638644e+181
32.5,9.31939924638644e+181
32.75,9.31939924638644e+181
33.0,9.31939924638644e+181
33.25,9.31939924638644e+181
33.5,9.31939924638644e+181
33.75,9.31939924638644e+181
34.0,9.31939924638644e+181
34.25,9.31939924638644e+181
34.5,9.31939924638644e+181
34.75,9.31939924638644e+181
35.0,9.31939924638644e+181
35.5,9.31939924638644e+181
35.75,9.31939924638644e+181
36.0,9.31939924638644e+181
36.25,9.31939924638644e+181
36.5,9.31939924638644e+181
36.75,9.31939924638644e+181
37.0,9.31939924638644e+181
37.25,9.31939924638644e+181
37.5,9.31939924638644e+181
37.75,9.31939924638644e+181
38.0,9.31939924638644e+181
38.25,9.31939924638644e+181
38.5,9.31939924638644e+181
38.75,9.31939924638644e+181
39.0,9.31939924638644e+181
39.25,9.31939924638644e+181
39.5,9.31939924638644e+181
39.75,9.31939924638644e+181
40.0,9.31939924638644e+181
42.5,9.31939924638644e+181
42.75,9.31939924638644e+181
49.5,9.31939924638644e+181
49.75,9.31939924638644e+181
50.0,9.31939924638644e+181
50.25,9.31939924638644e+181
50.5,9.31939924638644e+181
7.75,2.5332753623607178e+182
8.0,2.5332753623607178e+182
8.25,2.5332753623607178e+182
8.5,2.5332753623607178e+182
8.75,2.5332753623607178e+182
9.0,2.5332753623607178e+182
13.75,2.5332753623607178e+182
14.0,2.5332753623607178e+182
14.25,2.5332753623607178e+182
14.5,2.5332753623607178e+182
14.75,2.5332753623607178e+182
15.0,2.5332753623607178e+182
15.25,2.5332753623607178e+182
15.5,2.5332753623607178e+182
15.75,2.5332753623607178e+182
16.0,2.5332753623607178e+182
27.75,2.5332753623607178e+182
28.0,2.5332753623607178e+182
28.25,2.5332753623607178e+182
28.5,2.5332753623607178e+182
28.75,2.5332753623607178e+182
29.0,2.5332753623607178e+182
29.25,2.5332753623607178e+182
30.5,2.5332753623607178e+182
30.75,2.5332753623607178e+182
31.0,2.5332753623607178e+182
31.25,2.5332753623607178e+182
31.5,2.5332753623607178e+182
31.75,2.5332753623607178e+182
32.0,2.5332753623607178e+182
32.25,2.5332753623607178e+182
32.5,2.5332753623607178e+182
32.75,2.5332753623607178e+182
33.0,2.5332753623607178e+182
33.25,2.5332753623607178e+182
33.5,2.5332753623607178e+182
33.75,2.5332753623607178e+182
34.0,2.5332753623607178e+182
34.25,2.5332753623607178e+182
34.5,2.5332753623607178e+182
34.75,2.5332753623607178e+182
35.0,2.5332753623607178e+182
35.25,2.5332753623607178e+182
35.5,2.5332753623607178e+182
35.75,2.5332753623607178e+182
36.0,2.5332753623607178e+182
36.25,2.5332753623607178e+182
36.5,2.5332753623607178e+182
36.75,2.5332753623607178e+182
37.0,2.5332753623607178e+182
37.25,2.5332753623607178e+182
37.5,2.5332753623607178e+182
37.75,2.5332753623607178e+182
38.0,2.5332753623607178e+182
38.25,2.5332753623607178e+182
38.5,2.5332753623607178e+182
38.75,2.5332753623607178e+182
39.0,2.5332753623607178e+182
39.25,2.5332753623607178e+182
39.5,2.5332753623607178e+182
39.75,2.5332753623607178e+182
42.25,2.5332753623607178e+182
42.5,2.5332753623607178e+182
42.75,2.5332753623607178e+182
43.0,2.5332753623607178e+182
49.25,2.5332753623607178e+182
49.5,2.5332753623607178e+182
49.75,2.5332753623607178e+182
50.0,2.5332753623607178e+182
50.25,2.5332753623607178e+182
50.5,2.5332753623607178e+182
50.75,2.5332753623607178e+182
7.75,6.886156383988143e+182
8.0,6.886156383988143e+182
8.25,6.886156383988143e+182
8.5,6.886156383988143e+182
8.75,6.886156383988143e+182
13.75,6.886156383988143e+182
14.0,6.886156383988143e+182
14.25,6.886156383988143e+182
14.5,6.886156383988143e+182
14.75,6.886156383988143e+182
15.0,6.886156383988143e+182
15.25,6.886156383988143e+182
15.5,6.886156383988143e+182
15.75,6.886156383988143e+182
23.0,6.886156383988143e+182
23.25,6.886156383988143e+182
25.25,6.886156383988143e+182
27.5,6.886156383988143e+182
27.75,6.886156383988143e+182
28.0,6.886156383988143e+182
28.25,6.886156383988143e+182
28.5,6.886156383988143e+182
28.75,6.886156383988143e+182
29.0,6.886156383988143e+182
29.25,6.886156383988143e+182
29.5,6.886156383988143e+182
30.25,6.886156383988143e+182
30.5,6.886156383988143e+182
30.75,6.886156383988143e+182
31.0,6.886156383988143e+182
31.25,6.886156383988143e+182
31.5,6.886156383988143e+182
31.75,6.886156383988143e+182
32.0,6.886156383988143e+182
32.25,6.886156383988143e+182
32.5,6.886156383988143e+182
32.75,6.886156383988143e+182
33.0,6.886156383988143e+182
33.25,6.886156383988143e+182
33.5,6.886156383988143e+182
33.75,6.886156383988143e+182
34.0,6.886156383988143e+182
34.25,6.886156383988143e+182
34.5,6.886156383988143e+182
34.75,6.886156383988143e+182
35.0,6.886156383988143e+182
35.25,6.886156383988143e+182
35.5,6.886156383988143e+182
35.75,6.886156383988143e+182
36.0,6.886156383988143e+182
36.25,6.886156383988143e+182
36.5,6.886156383988143e+182
36.75,6.886156383988143e+182
37.0,6.886156383988143e+182
37.25,6.886156383988143e+182
37.5,6.886156383988143e+182
37.75,6.886156383988143e+182
38.0,6.886156383988143e+182
38.25,6.886156383988143e+182
38.5,6.886156383988143e+182
38.75,6.886156383988143e+182
39.0,6.886156383988143e+182
39.25,6.886156383988143e+182
42.0,6.886156383988143e+182
42.25,6.886156383988143e+182
42.5,6.886156383988143e+182
42.75,6.886156383988143e+182
43.0,6.886156383988143e+182
43.25,6.886156383988143e+182
49.25,6.886156383988143e+182
49.5,6.886156383988143e+182
49.75,6.886156383988143e+182
50.0,6.886156383988143e+182
50.25,6.886156383988143e+182
50.5,6.886156383988143e+182
50.75,6.886156383988143e+182
51.0,6.886156383988143e+182
8.0,1.8718513766522217e+183
8.25,1.8718513766522217e+183
14.0,1.8718513766522217e+183
14.25,1.8718513766522217e+183
14.5,1.8718513766522217e+183
14.75,1.8718513766522217e+183
15.0,1.8718513766522217e+183
15.25,1.8718513766522217e+183
22.5,1.8718513766522217e+183
22.75,1.8718513766522217e+183
23.0,1.8718513766522217e+183
23.25,1.8718513766522217e+183
23.5,1.8718513766522217e+183
25.0,1.8718513766522217e+183
25.25,1.8718513766522217e+183
25.5,1.8718513766522217e+183
27.75,1.8718513766522217e+183
28.0,1.8718513766522217e+183
28.25,1.8718513766522217e+183
28.5,1.8718513766522217e+183
28.75,1.8718513766522217e+183
29.0,1.8718513766522217e+183
29.25,1.8718513766522217e+183
29.5,1.8718513766522217e+183
29.75,1.8718513766522217e+183
30.0,1.8718513766522217e+183
30.25,1.8718513766522217e+183
30.5,1.8718513766522217e+183
30.75,1.8718513766522217e+183
31.0,1.8718513766522217e+183
31.25,1.8718513766522217e+183
31.5,1.8718513766522217e+183
31.75,1.8718513766522217e+183
32.0,1.8718513766522217e+183
32.25,1.8718513766522217e+183
32.5,1.8718513766522217e+183
32.75,1.8718513766522217e+183
33.0,1.8718513766522217e+183
33.25,1.8718513766522217e+183
33.5,1.8718513766522217e+183
33.75,1.8718513766522217e+183
34.0,1.8718513766522217e+183
34.25,1.8718513766522217e+183
34.5,1.8718513766522217e+183
34.75,1.8718513766522217e+183
35.0,1.8718513766522217e+183
35.25,1.8718513766522217e+183
35.5,1.8718513766522217e+183
35.75,1.8718513766522217e+183
36.0,1.8718513766522217e+183
36.25,1.8718513766522217e+183
36.5,1.8718513766522217e+183
36.75,1.8718513766522217e+183
37.0,1.8718513766522217e+183
37.25,1.8718513766522217e+183
37.5,1.8718513766522217e+183
37.75,1.8718513766522217e+183
38.0,1.8718513766522217e+183
38.25,1.8718513766522217e+183
38.5,1.8718513766522217e+183
38.75,1.8718513766522217e+183
39.0,1.8718513766522217e+183
41.75,1.8718513766522217e+183
42.0,1.8718513766522217e+183
42.25,1.8718513766522217e+183
42.5,1.8718513766522217e+183
42.75,1.8718513766522217e+183
43.0,1.8718513766522217e+183
43.25,1.8718513766522217e+183
43.5,1.8718513766522217e+183
49.5,1.8718513766522217e+183
49.75,1.8718513766522217e+183
50.0,1.8718513766522217e+183
50.25,1.8718513766522217e+183
50.5,1.8718513766522217e+183
50.75,1.8718513766522217e+183
14.25,5.088219582729782e+183
14.5,5.088219582729782e+183
14.75,5.088219582729782e+183
15.0,5.088219582729782e+183
22.25,5.088219582729782e+183
22.5,5.088219582729782e+183
22.75,5.088219582729782e+183
23.0,5.088219582729782e+183
23.25,5.088219582729782e+183
23.5,5.088219582729782e+183
23.75,5.088219582729782e+183
24.5,5.088219582729782e+183
24.75,5.088219582729782e+183
25.0,5.088219582729782e+183
25.25,5.088219582729782e+183
25.5,5.088219582729782e+183
25.75,5.088219582729782e+183
27.75,5.088219582729782e+183
28.0,5.088219582729782e+183
28.25,5.088219582729782e+183
28.5,5.088219582729782e+183
28.75,5.088219582729782e+183
29.0,5.088219582729782e+183
29.25,5.088219582729782e+183
29.5,5.088219582729782e+183
30.25,5.088219582729782e+183
30.5,5.088219582729782e+183
30.75,5.088219582729782e+183
31.0,5.088219582729782e+183
31.25,5.088219582729782e+183
31.5,5.088219582729782e+183
31.75,5.088219582729782e+183
32.0,5.088219582729782e+183
32.25,5.088219582729782e+183
32.5,5.088219582729782e+183
32.75,5.088219582729782e+183
33.0,5.088219582729782e+183
33.25,5.088219582729782e+183
33.5,5.088219582729782e+183
33.75,5.088219582729782e+183
34.0,5.088219582729782e+183
34.25,5.088219582729782e+183
34.5,5.088219582729782e+183
34.75,5.088219582729782e+183
35.0,5.088219582729782e+183
35.25,5.088219582729782e+183
35.5,5.088219582729782e+183
35.75,5.088219582729782e+183
36.0,5.088219582729782e+183
36.25,5.088219582729782e+183
36.5,5.088219582729782e+183
36.75,5.088219582729782e+183
37.0,5.088219582729782e+183
37.25,5.088219582729782e+183
37.5,5.088219582729782e+183
37.75,5.088219582729782e+183
38.0,5.088219582729782e+183
38.25,5.088219582729782e+183
38.5,5.088219582729782e+183
38.75,5.088219582729782e+183
41.25,5.088219582729782e+183
41.5,5.088219582729782e+183
41.75,5.088219582729782e+183
42.0,5.088219582729782e+183
42.25,5.088219582729782e+183
42.5,5.088219582729782e+183
42.75,5.088219582729782e+183
43.0,5.088219582729782e+183
43.25,5.088219582729782e+183
43.5,5.088219582729782e+183
49.75,5.088219582729782e+183
50.0,5.088219582729782e+183
50.25,5.088219582729782e+183
50.5,5.088219582729782e+183
14.25,1.3831214830943832e+184
14.5,1.3831214830943832e+184
14.75,1.3831214830943832e+184
19.75,1.3831214830943832e+184
20.0,1.3831214830943832e+184
22.25,1.3831214830943832e+184
22.5,1.3831214830943832e+184
22.75,1.3831214830943832e+184
23.0,1.3831214830943832e+184
23.25,1.3831214830943832e+184
23.5,1.3831214830943832e+184
23.75,1.3831214830943832e+184
24.0,1.3831214830943832e+184
24.25,1.3831214830943832e+184
24.5,1.3831214830943832e+184
24.75,1.3831214830943832e+184
25.0,1.3831214830943832e+184
25.25,1.3831214830943832e+184
25.5,1.3831214830943832e+184
25.75,1.3831214830943832e+184
28.0,1.3831214830943832e+184
28.25,1.3831214830943832e+184
28.5,1.3831214830943832e+184
28.75,1.3831214830943832e+184
29.0,1.3831214830943832e+184
29.25,1.3831214830943832e+184
30.25,1.3831214830943832e+184
30.5,1.3831214830943832e+184
30.75,1.3831214830943832e+184
31.0,1.3831214830943832e+184
31.25,1.3831214830943832e+184
31.5,1.3831214830943832e+184
32.25,1.3831214830943832e+184
32.5,1.3831214830943832e+184
32.75,1.3831214830943832e+184
33.0,1.3831214830943832e+184
33.25,1.3831214830943832e+184
33.5,1.3831214830943832e+184
33.75,1.3831214830943832e+184
34.0,1.3831214830943832e+184
34.25,1.3831214830943832e+184
34.5,1.3831214830943832e+184
34.75,1.3831214830943832e+184
35.0,1.3831214830943832e+184
35.25,1.3831214830943832e+184
35.5,1.3831214830943832e+184
35.75,1.3831214830943832e+184
36.0,1.3831214830943832e+184
36.25,1.3831214830943832e+184
36.5,1.3831214830943832e+184
36.75,1.3831214830943832e+184
37.0,1.3831214830943832e+184
37.25,1.3831214830943832e+184
37.5,1.3831214830943832e+184
37.75,1.3831214830943832e+184
38.0,1.3831214830943832e+184
38.25,1.3831214830943832e+184
38.5,1.3831214830943832e+184
41.0,1.3831214830943832e+184
41.25,1.3831214830943832e+184
41.5,1.3831214830943832e+184
41.75,1.3831214830943832e+184
42.0,1.3831214830943832e+184
42.25,1.3831214830943832e+184
42.5,1.3831214830943832e+184
42.75,1.3831214830943832e+184
43.0,1.3831214830943832e+184
43.25,1.3831214830943832e+184
50.0,1.3831214830943832e+184
50.25,1.3831214830943832e+184
14.5,3.759713994046786e+184
19.25,3.759713994046786e+184
19.5,3.759713994046786e+184
19.75,3.759713994046786e+184
20.0,3.759713994046786e+184
20.25,3.759713994046786e+184
22.5,3.759713994046786e+184
22.75,3.759713994046786e+184
23.0,3.759713994046786e+184
23.25,3.759713994046786e+184
23.5,3.759713994046786e+184
23.75,3.759713994046786e+184
24.25,3.759713994046786e+184
24.5,3.759713994046786e+184
24.75,3.759713994046786e+184
25.0,3.759713994046786e+184
25.25,3.759713994046786e+184
25.5,3.759713994046786e+184
25.75,3.759713994046786e+184
26.0,3.759713994046786e+184
28.25,3.759713994046786e+184
28.5,3.759713994046786e+184
28.75,3.759713994046786e+184
30.5,3.759713994046786e+184
30.75,3.759713994046786e+184
31.0,3.759713994046786e+184
31.25,3.759713994046786e+184
32.5,3.759713994046786e+184
32.75,3.759713994046786e+184
33.0,3.759713994046786e+184
33.25,3.759713994046786e+184
33.5,3.759713994046786e+184
33.75,3.759713994046786e+184
34.0,3.759713994046786e+184
34.25,3.759713994046786e+184
34.5,3.759713994046786e+184
34.75,3.759713994046786e+184
35.0,3.759713994046786e+184
35.25,3.759713994046786e+184
35.5,3.759713994046786e+184
35.75,3.759713994046786e+184
36.0,3.759713994046786e+184
36.25,3.759713994046786e+184
36.5,3.759713994046786e+184
36.75,3.759713994046786e+184
37.0,3.759713994046786e+184
37.25,3.759713994046786e+184
37.5,3.759713994046786e+184
37.75,3.759713994046786e+184
38.0,3.759713994046786e+184
38.25,3.759713994046786e+184
40.75,3.759713994046786e+184
41.0,3.759713994046786e+184
41.25,3.759713994046786e+184
41.5,3.759713994046786e+184
41.75,3.759713994046786e+184
42.0,3.759713994046786e+184
42.25,3.759713994046786e+184
42.5,3.759713994046786e+184
42.75,3.759713994046786e+184
50.0,3.759713994046786e+184
19.0,1.0219962230220558e+185
19.25,1.0219962230220558e+185
19.5,1.0219962230220558e+185
19.75,1.0219962230220558e+185
20.0,1.0219962230220558e+185
20.25,1.0219962230220558e+185
20.5,1.0219962230220558e+185
22.5,1.0219962230220558e+185
22.75,1.0219962230220558e+185
23.0,1.0219962230220558e+185
23.25,1.0219962230220558e+185
23.5,1.0219962230220558e+185
24.5,1.0219962230220558e+185
24.75,1.0219962230220558e+185
25.0,1.0219962230220558e+185
25.25,1.0219962230220558e+185
25.5,1.0219962230220558e+185
25.75,1.0219962230220558e+185
28.5,1.0219962230220558e+185
30.75,1.0219962230220558e+185
32.75,1.0219962230220558e+185
33.0,1.0219962230220558e+185
33.25,1.0219962230220558e+185
33.5,1.0219962230220558e+185
33.75,1.0219962230220558e+185
34.0,1.0219962230220558e+185
34.25,1.0219962230220558e+185
34.5,1.0219962230220558e+185
34.75,1.0219962230220558e+185
35.0,1.0219962230220558e+185
35.25,1.0219962230220558e+185
35.5,1.0219962230220558e+185
35.75,1.0219962230220558e+185
36.0,1.0219962230220558e+185
36.25,1.0219962230220558e+185
36.5,1.0219962230220558e+185
36.75,1.0219962230220558e+185
37.0,1.0219962230220558e+185
37.25,1.0219962230220558e+185
37.5,1.0219962230220558e+185
37.75,1.0219962230220558e+185
38.0,1.0219962230220558e+185
38.25,1.0219962230220558e+185
40.5,1.0219962230220558e+185
40.75,1.0219962230220558e+185
41.0,1.0219962230220558e+185
41.25,1.0219962230220558e+185
41.5,1.0219962230220558e+185
41.75,1.0219962230220558e+185
42.0,1.0219962230220558e+185
42.25,1.0219962230220558e+185
42.5,1.0219962230220558e+185
49.75,1.0219962230220558e+185
50.0,1.0219962230220558e+185
19.0,2.778073761794632e+185
19.25,2.778073761794632e+185
19.5,2.778073761794632e+185
19.75,2.778073761794632e+185
20.0,2.778073761794632e+185
20.25,2.778073761794632e+185
20.5,2.778073761794632e+185
22.75,2.778073761794632e+185
23.0,2.778073761794632e+185
23.25,2.778073761794632e+185
24.75,2.778073761794632e+185
25.0,2.778073761794632e+185
25.25,2.778073761794632e+185
25.5,2.778073761794632e+185
28.5,2.778073761794632e+185
33.0,2.778073761794632e+185
33.25,2.778073761794632e+185
33.5,2.778073761794632e+185
33.75,2.778073761794632e+185
34.0,2.778073761794632e+185
34.25,2.778073761794632e+185
34.5,2.778073761794632e+185
34.75,2.778073761794632e+185
35.0,2.778073761794632e+185
35.25,2.778073761794632e+185
35.5,2.778073761794632e+185
35.75,2.778073761794632e+185
36.0,2.778073761794632e+185
36.25,2.778073761794632e+185
36.5,2.778073761794632e+185
36.75,2.778073761794632e+185
37.0,2.778073761794632e+185
37.25,2.778073761794632e+185
37.5,2.778073761794632e+185
37.75,2.778073761794632e+185
38.0,2.778073761794632e+185
38.25,2.778073761794632e+185
38.5,2.778073761794632e+185
40.75,2.778073761794632e+185
41.0,2.778073761794632e+185
41.25,2.778073761794632e+185
41.5,2.778073761794632e+185
41.75,2.778073761794632e+185
42.0,2.778073761794632e+185
42.25,2.778073761794632e+185
49.5,2.778073761794632e+185
49.75,2.778073761794632e+185
50.0,2.778073761794632e+185
50.25,2.778073761794632e+185
19.0,7.551587424805211e+185
19.25,7.551587424805211e+185
19.5,7.551587424805211e+185
19.75,7.551587424805211e+185
20.0,7.551587424805211e+185
20.25,7.551587424805211e+185
20.5,7.551587424805211e+185
23.0,7.551587424805211e+185
25.0,7.551587424805211e+185
25.25,7.551587424805211e+185
28.25,7.551587424805211e+185
28.5,7.551587424805211e+185
28.75,7.551587424805211e+185
32.75,7.551587424805211e+185
33.0,7.551587424805211e+185
33.25,7.551587424805211e+185
33.5,7.551587424805211e+185
33.75,7.551587424805211e+185
34.0,7.551587424805211e+185
34.25,7.551587424805211e+185
34.5,7.551587424805211e+185
34.75,7.551587424805211e+185
